request_id,requirement_id,canonical_requirement_id,primary_work_item_id,supporting_work_item_ids,mapping_basis,mapping_score,manual_review_required,priority,function_type,requirement,acceptance_criteria,verification_method,actual_consumer_declared,source_part
CPF-V9-S03-REQ-20260805-001,CPF-FR-001831,CORE-FIXED,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,68,false,P1,PURPOSE,"[CORE-FIXED / 기능 목적·업무 결과] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 해결할 업무 문제, 사용 역할, 미제공 위험과 완료 결과를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",연계 개발자·운영자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001832,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,82,false,P1,OWNER,[CORE-FIXED / Owner·경계] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 단일 Owner Module·Package·DB/API 책임과 금지 의존 방향을 확정한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001833,CORE-FIXED,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,72,false,P1,CONSUMER,[CORE-FIXED / 실제 Consumer] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 실제 Product Consumer와 호출 진입점·전체 호출 경로·종료 지점을 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 실제 Consumer 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONSUMER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001834,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,78,false,P1,PUBLIC_API,[CORE-FIXED / Public API] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 고객 개발자가 사용하는 최소 Public API와 version·compatibility 계약을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 Public API 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PUBLIC_API Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001835,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,86,false,P1,EXTENSION_SPI,[CORE-FIXED / 고객 확장 SPI] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 고객 Provider·Adapter가 Internal Package 없이 구현할 SPI와 lifecycle을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 고객 확장 SPI 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,EXTENSION_SPI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001836,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,74,false,P1,INTERNAL_IMPL,[CORE-FIXED / Internal 구현] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 OSS Adapter·Repository·Worker를 Internal로 격리하고 외부 compile을 차단한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 Internal 구현 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,INTERNAL_IMPL Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001837,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,78,false,P1,INPUT,"[CORE-FIXED / 입력 계약] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 필수·선택 입력, 형식, 길이, 허용값, canonicalization과 default를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",연계 개발자·운영자가 실제 제품 경로에서 입력 계약 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,INPUT Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001838,CORE-FIXED,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,74,false,P1,OUTPUT,"[CORE-FIXED / 출력 계약] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 정상 결과, 식별자, 상태, version, tracking 정보와 민감정보 범위를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",연계 개발자·운영자가 실제 제품 경로에서 출력 계약 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,OUTPUT Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001839,CORE-FIXED,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,82,false,P1,CONFIG,"[CORE-FIXED / 설정 계약] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 Property schema, safe default, profile/operation override, validation과 secret reference를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",연계 개발자·운영자가 실제 제품 경로에서 설정 계약 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONFIG Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
CPF-V9-S03-REQ-20260805-001,CPF-FR-001840,CORE-FIXED,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER;CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,SEMANTIC_AXIS_SCORE,72,false,P1,VALIDATION,[CORE-FIXED / 검증] 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다. 이를 위해 입력·Header·Config·Payload·SQL Parameter의 위치별 오류와 상한을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,연계 개발자·운영자가 실제 제품 경로에서 검증 기능을 사용할 때 고정길이 전문 Layout·Field·Group·encoding·byte length·parser/writer·validator·version·streaming·secure diagnostic engine을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,VALIDATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,업무 Domain·Batch·ADM,CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv
