scenario_id,linked_requirement_id,canonical_requirement_id,work_item_id,priority,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status_master,baseline_sha
CPF-SC-000481,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,POSITIVE,[DB-OWNERSHIP] 정상 수직 흐름,DB·Module Owner,최신 exact SHA; 유효 입력과 권한,정상 데이터,요청→검증→처리→저장/전달→응답→감사,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000482,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,INVALID,[DB-OWNERSHIP] 입력·경계 오류,DB·Module Owner,최신 exact SHA; 유효 Session,invalid/empty/oversize/unknown enum,각 invalid 제출,표준 field/path 오류·side effect 0,500/raw exception/부분 저장,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000483,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,UNAUTHORIZED,[DB-OWNERSHIP] 미인증·권한 부족,DB·Module Owner,최신 exact SHA; 권한 없는 principal,401/403 대상,UI 직접 URL/API/Method 호출,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000484,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,CONFLICT,[DB-OWNERSHIP] Version·Hash 충돌,DB·Module Owner,최신 exact SHA; 기존 version,stale expectedVersion/다른 hash,동시/재시도 요청,409·기존 결과 보존·lost update 0,후행 요청 덮어씀,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000485,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,DUPLICATE,[DB-OWNERSHIP] 중복 요청,DB·Module Owner,최신 exact SHA; 같은 operationId,동일/상이 payload,동시·순차 중복,"동일 replay, 다른 payload conflict",side effect 2회,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000486,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,TIMEOUT_PRE,[DB-OWNERSHIP] Side effect 전 Timeout,DB·Module Owner,최신 exact SHA; dependency delay,connect/header timeout,timeout 주입,retryable failure·side effect 0,UNKNOWN/성공 오인,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000487,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,RESPONSE_LOSS,[DB-OWNERSHIP] Side effect 후 응답 유실,DB·Module Owner,최신 exact SHA; Owner commit,commit 후 reset,응답 차단,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000488,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,PARTIAL,[DB-OWNERSHIP] 부분 실패,DB·Module Owner,최신 exact SHA; 다중 대상/항목,일부 target failure,group 실행,개별 성공/실패/unknown 보존,전체 성공/실패로 축약,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000489,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,PROCESS_KILL,[DB-OWNERSHIP] Process Kill·Restart,DB·Module Owner,최신 exact SHA; durable state,worker kill,claim/apply 후 종료·재기동,lease 회수·stale fencing·복구,고아 상태·중복,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-SC-000490,CPF-FR-002441,DB-OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,P0,MULTI_INSTANCE,[DB-OWNERSHIP] 다중 Instance,DB·Module Owner,최신 exact SHA; 2개 이상,공유 DB/queue,동시 처리·failover·rejoin,version/state 일치·중복 0,local state 의존,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
