path,change_type,purpose,owner,impact
cpf-docs/governance/CPF_DOCUMENT_CANONICAL_INDEX.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/CPF_DOCUMENT_CONTROL_POLICY.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/CPF_GENERATED_DOMAIN_LIFECYCLE_POLICY.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/CPF_REPOSITORY_SURFACE_INDEX.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/CPF_STARTER_ARCHITECTURE_AND_LIFECYCLE_POLICY.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/CPF_VERIFICATION_GATE_LIFECYCLE_POLICY.md,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/history/CPF_DOMAIN_LIFECYCLE_HISTORY.csv,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/history/CPF_QA_DOCUMENT_HISTORY_LEDGER.csv,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/governance/history/CPF_STARTER_ARCHITECTURE_DECISION_LEDGER.csv,ADD/OVERLAY,governance canonical/policy,Architecture/Documentation,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/work/repository-consolidation/20260802/ACCOUNT_LIFECYCLE_INVESTIGATION.md,ADD/OVERLAY,repository/core/starter consolidation,Documentation/QA,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/work/repository-consolidation/20260802/APPLY_AND_CLEANUP.md,ADD/OVERLAY,repository/core/starter consolidation,Documentation/QA,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/work/repository-consolidation/20260802/CORE_AND_BASE_STARTER_FINAL_ARCHITECTURE_DECISION.md,ADD/OVERLAY,repository/core/starter consolidation,Documentation/QA,Missing delete candidates are skipped; no product source overwrite except apply script
cpf-docs/work/repository-consolidation/20260802/CORE_LIGHTWEIGHT_RUNTIME_DEPENDENCY_REVIEW.csv,ADD/OVERLAY,repository/core/starter consolidation,Documentation/QA,Missing delete candidates are skipped; no product source overwrite except apply script
