entity_type,exact_id,requirement,priority,owner_module,owner_package,actual_consumer,final_classification,개발GPT_상태,개발GPT_자체검수상태,implementation_status,verification_status,latest_master_status,related_request_ids,execution_ref,self_review_ref,provenance_ref,file_link_ref,evidence_ref,baseline_sha,state_revision,updated_at,source_status_summary,original_evidence_ref
CPF_SC,CPF-SC-032689,[CPF-FR-022471] cpf-starter-tabular-poi / SPI 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032689,PROV:CPF_SC:CPF-SC-032689,FILE:CPF_SC:CPF-SC-032689,EVID:CPF_SC:CPF-SC-032689,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032689
CPF_SC,CPF-SC-032690,[CPF-FR-022472] cpf-starter-tabular-poi / CONSUMER 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032690,PROV:CPF_SC:CPF-SC-032690,FILE:CPF_SC:CPF-SC-032690,EVID:CPF_SC:CPF-SC-032690,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032690
CPF_SC,CPF-SC-032691,[CPF-FR-022473] cpf-starter-tabular-poi / FOOTPRINT 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032691,PROV:CPF_SC:CPF-SC-032691,FILE:CPF_SC:CPF-SC-032691,EVID:CPF_SC:CPF-SC-032691,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032691
CPF_SC,CPF-SC-032692,[CPF-FR-022474] cpf-starter-tabular-poi / CONFIG 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032692,PROV:CPF_SC:CPF-SC-032692,FILE:CPF_SC:CPF-SC-032692,EVID:CPF_SC:CPF-SC-032692,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032692
CPF_SC,CPF-SC-032693,[CPF-FR-022475] cpf-starter-tabular-poi / HEALTH 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032693,PROV:CPF_SC:CPF-SC-032693,FILE:CPF_SC:CPF-SC-032693,EVID:CPF_SC:CPF-SC-032693,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032693
CPF_SC,CPF-SC-032694,[CPF-FR-022476] cpf-starter-tabular-poi / OPERATIONS 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032694,PROV:CPF_SC:CPF-SC-032694,FILE:CPF_SC:CPF-SC-032694,EVID:CPF_SC:CPF-SC-032694,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032694
CPF_SC,CPF-SC-032695,[CPF-FR-022477] cpf-starter-tabular-poi / FAILURE 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032695,PROV:CPF_SC:CPF-SC-032695,FILE:CPF_SC:CPF-SC-032695,EVID:CPF_SC:CPF-SC-032695,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032695
CPF_SC,CPF-SC-032696,[CPF-FR-022478] cpf-starter-tabular-poi / PUBLICATION 직접 검증,P2,,,,DEVGPT_INTEGRATION_COMPLETED_EXTERNAL_RUNTIME_TRACKED,완료,완료,IMPLEMENTED,EQUIVALENT_VERIFIED_TARGET_RUNTIME_REEXECUTION_TRACKED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,S06-DELETE-OPENAPI-WEBMVC-STALE-ROOT|S06-ENV-JAVA25-GRADLE91-RUNTIME|S06-INT-ADM-APPROVAL-DUAL-PRIMARY|S06-INT-ADM-BROWSER-RELEASE-CONTRACT|S06-INT-ADM-ROUTE-RAW-URL-OWNERSHIP|S06-INT-CACHE-VALKEY-MISSING-RUNTIME|S06-INT-CORE-CRYPTO-AGILITY|S06-INT-CORE-TIME-STANDARD|S06-INT-DATA-FIELD-ENCRYPTION|S06-INT-DATA-QUALITY-OPERATIONS|S06-INT-NOTIFICATION-INCIDENT-CANONICAL-DB-PARITY|S06-INT-WEBHOOK-CALLBACK-LIFECYCLE,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,SELF:CPF_SC:CPF-SC-032696,PROV:CPF_SC:CPF-SC-032696,FILE:CPF_SC:CPF-SC-032696,EVID:CPF_SC:CPF-SC-032696,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=미검증;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032696
CPF_SC,CPF-SC-032697,[CPF-FR-022479] cpf-starter-tabular-poi / GENERATOR 직접 검증,P2,,,,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:CPF_SC:CPF-SC-032697,PROV:CPF_SC:CPF-SC-032697,FILE:CPF_SC:CPF-SC-032697,EVID:CPF_SC:CPF-SC-032697,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032697
CPF_SC,CPF-SC-032698,[CPF-FR-022480] cpf-starter-tabular-poi / EVIDENCE 직접 검증,P2,,,,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,S06-DELETE-OPENAPI-WEBMVC-STALE-ROOT|S06-ENV-JAVA25-GRADLE91-RUNTIME|S06-INT-ADM-APPROVAL-DUAL-PRIMARY|S06-INT-ADM-BROWSER-RELEASE-CONTRACT|S06-INT-ADM-ROUTE-RAW-URL-OWNERSHIP|S06-INT-CACHE-VALKEY-MISSING-RUNTIME|S06-INT-CORE-CRYPTO-AGILITY|S06-INT-CORE-TIME-STANDARD|S06-INT-DATA-FIELD-ENCRYPTION|S06-INT-DATA-QUALITY-OPERATIONS|S06-INT-NOTIFICATION-INCIDENT-CANONICAL-DB-PARITY|S06-INT-WEBHOOK-CALLBACK-LIFECYCLE,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:CPF_SC:CPF-SC-032698,PROV:CPF_SC:CPF-SC-032698,FILE:CPF_SC:CPF-SC-032698,EVID:CPF_SC:CPF-SC-032698,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=미검증;self_review=,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-032698
