evidence_id,evidence_path,evidence_sha256,basis_sha,status,qa_comment
batch-fake-pass,evidence/false-green/batch-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
batch-fake-pass,evidence/false-green/batch-fake-pass.log,019816daa06e61f57d8cae2b6c5fa8ddb542d799155d98062c3f487dc58b61dd,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
broker-fake-pass,evidence/false-green/broker-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
broker-fake-pass,evidence/false-green/broker-fake-pass.log,4286e22981a7a79853b7d804721b5b70bceab165927452f971796a5536c10385,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
dr-fake-pass,evidence/false-green/dr-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
dr-fake-pass,evidence/false-green/dr-fake-pass.json,00d26b526ec733a6082a4df0692781ae29fd69b26603770ef8a0f072b201c99a,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
dr-fake-pass,evidence/false-green/dr-fake-pass.log,ed711021976488b72006fb0b8d9f554dd0cd56aaf85712fdb5ec0f2a5ed22ee6,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
observability-fake-pass,evidence/false-green/observability-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
observability-fake-pass,evidence/false-green/observability-fake-pass.json,60f74b67b5cc9436d8d726937ef2ddf7a21f43ad3ceae18b7de2397aa900ee57,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
observability-fake-pass,evidence/false-green/observability-fake-pass.log,6afabc553ec0081aa781b32c7bdaa1c8780c9777ab68355a9d74329c431b153b,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
qa_fake_server,evidence/false-green/qa_fake_server.py,449dc0c64c241fcc17913627a19a64092127b4dd160777eca399df1a93de1da2,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
resource-fake-pass,evidence/false-green/resource-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
resource-fake-pass,evidence/false-green/resource-fake-pass.json,9d1aa4507c18e14bf22fd3329de2bfe48fbf04e4a8726d800dca3e50cd93fdb0,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
resource-fake-pass,evidence/false-green/resource-fake-pass.log,4ad792ef9f80bca6b929b0e03028193fb940fa398a2af4e7f1f8ea7c5b01da72,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
security-fake-pass,evidence/false-green/security-fake-pass.exit,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
security-fake-pass,evidence/false-green/security-fake-pass.json,31077d4e4798f90a71eea0d38b53877f1cdd267ae509db517fb78960436835a4,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
security-fake-pass,evidence/false-green/security-fake-pass.log,31947b198afaa6beb7f4f8a6c59f577fd7fa3346709784c332f49d8433f7ea7c,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
security_fake_semantic_corpus,evidence/false-green/security_fake_semantic_corpus.json,fc9037e02f9508551cfe7275063a0a9b7479c9115bb74c38919fc280a69c8300,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_QA_EVIDENCE,QA-generated current-END_SHA adversarial evidence; Product source not modified.
DEV-CANONICAL_169_STATUS.csv,cpf-docs/work/v9i/dev-final/CANONICAL_169_STATUS.csv,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,INVALID_FOR_CURRENT_PASS,Developer current file is committed in START_SHA but rows/commands are predominantly baseline 08d8beb4a664039904c30aeac07115a04707924a; count=169. Preserve as provenance only.
DEV-CENTRAL_FINAL_ACTION_RESULT.csv,cpf-docs/work/v9i/dev-final/CENTRAL_FINAL_ACTION_RESULT.csv,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,INVALID_FOR_CURRENT_PASS,Developer current file is committed in START_SHA but rows/commands are predominantly baseline 08d8beb4a664039904c30aeac07115a04707924a; count=31. Preserve as provenance only.
DEV-PREVIOUS_56_FINDING_RESULT.csv,cpf-docs/work/v9i/dev-final/PREVIOUS_56_FINDING_RESULT.csv,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,INVALID_FOR_CURRENT_PASS,Developer current file is committed in START_SHA but rows/commands are predominantly baseline 08d8beb4a664039904c30aeac07115a04707924a; count=56. Preserve as provenance only.
DEV-SELF_DISCOVERED_FINDINGS.csv,cpf-docs/work/v9i/dev-final/SELF_DISCOVERED_FINDINGS.csv,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,INVALID_FOR_CURRENT_PASS,Developer current file is committed in START_SHA but rows/commands are predominantly baseline 08d8beb4a664039904c30aeac07115a04707924a; count=5. Preserve as provenance only.
DEV-RUNTIME_QUALIFICATION_MATRIX.csv,cpf-docs/work/v9i/dev-final/RUNTIME_QUALIFICATION_MATRIX.csv,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,INVALID_FOR_CURRENT_PASS,Developer current file is committed in START_SHA but rows/commands are predominantly baseline 08d8beb4a664039904c30aeac07115a04707924a; count=13. Preserve as provenance only.
MASTER-IMPACT-0709,Git commit b4b6b18...,,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,VALID_IMPACT_REVIEW,"07_09 changed only final-control currentization documents and SPECIAL_REVIEW_1000.csv; Product/Gate Source changed 0. START_SHA Product source audit remains product-identical, but QA result/evidence is rebound to END_SHA."
