record_id,kind,source_sets,source_files,area,canonical_primary,canonical_mapping,relationship,semantic_score,status,notes
CPF-QA-ADM-001,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.124598,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-002,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-CERT,SEC-CERT,AREA_SEMANTIC,0.118894,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-003,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-METRIC,OPS-METRIC,AREA_SEMANTIC,0.168513,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-004,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.136292,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-005,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.128914,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-006,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.114514,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-007,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-RBAC,ADM-RBAC,AREA_SEMANTIC,0.142353,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-008,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.125064,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-009,REQUIREMENT,BASE,FINAL_LEDGER,ADM,CPF-LOGDB,CPF-LOGDB,AREA_SEMANTIC,0.168021,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-010,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.130397,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-011,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.133848,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-012,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.112746,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-013,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-SERVICE,ADM-SERVICE,AREA_SEMANTIC,0.122174,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-014,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.133151,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-015,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.126736,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-016,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.101938,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-017,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.105662,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-018,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-SELF,OPS-SELF,AREA_SEMANTIC,0.181406,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-019,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.164499,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-020,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUTH,ADM-AUTH,AREA_SEMANTIC,0.174278,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-021,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-EXS,ADM-EXS,AREA_SEMANTIC,0.156384,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-022,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.114700,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-023,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.142182,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-024,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.118548,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-025,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.121660,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-026,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.153791,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-027,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.173185,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-028,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-APPROVAL,SEC-APPROVAL,AREA_SEMANTIC,0.187547,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-029,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-APPROVAL,SEC-APPROVAL,AREA_SEMANTIC,0.156032,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-030,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-APPROVAL,SEC-APPROVAL,AREA_SEMANTIC,0.238320,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-031,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUDIT,ADM-AUDIT,AREA_SEMANTIC,0.129570,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-032,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-SLO,OPS-SLO,AREA_SEMANTIC,0.241122,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-033,REQUIREMENT,BASE,FINAL_LEDGER,ADM,ADM-AUDIT,ADM-AUDIT,AREA_SEMANTIC,0.137945,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-034,REQUIREMENT,BASE,FINAL_LEDGER,ADM,CPF-LOGDB,CPF-LOGDB,AREA_SEMANTIC,0.164444,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-035,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-SECRET,SEC-SECRET,AREA_SEMANTIC,0.182823,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-036,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-DRIFT,OPS-DRIFT,AREA_SEMANTIC,0.116109,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-037,REQUIREMENT,BASE,FINAL_LEDGER,ADM,SEC-DOWNLOAD,SEC-DOWNLOAD,AREA_SEMANTIC,0.184417,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-038,REQUIREMENT,BASE,FINAL_LEDGER,ADM,OPS-TOPOLOGY,OPS-TOPOLOGY,AREA_SEMANTIC,0.231234,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-039,REQUIREMENT,BASE,FINAL_LEDGER,ADM,CPF-REGISTRY,CPF-REGISTRY,AREA_SEMANTIC,0.242683,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
CPF-QA-ADM-040,REQUIREMENT,BASE,FINAL_LEDGER,ADM,CPF-REGISTRY,CPF-REGISTRY,AREA_SEMANTIC,0.183367,승계,README/Manual은 완료 판단 근거에서 제외; Source·SQL·Consumer·Test·Evidence 기준 재판정
