scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id
CPF-SC-000001,CPF-FR-000001,ARCH-MISSION,P0,ARCH,POSITIVE,[ARCH-MISSION] 정상 수직 흐름,Architecture Owner,최신 exact SHA; 유효 입력과 권한,정상 데이터,요청→검증→처리→저장/전달→응답→감사,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000001,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000002,CPF-FR-000001,ARCH-MISSION,P0,ARCH,INVALID,[ARCH-MISSION] 입력·경계 오류,Architecture Owner,최신 exact SHA; 유효 Session,invalid/empty/oversize/unknown enum,각 invalid 제출,표준 field/path 오류·side effect 0,500/raw exception/부분 저장,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000002,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000003,CPF-FR-000001,ARCH-MISSION,P0,ARCH,UNAUTHORIZED,[ARCH-MISSION] 미인증·권한 부족,Architecture Owner,최신 exact SHA; 권한 없는 principal,401/403 대상,UI 직접 URL/API/Method 호출,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000003,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000004,CPF-FR-000001,ARCH-MISSION,P0,ARCH,CONFLICT,[ARCH-MISSION] Version·Hash 충돌,Architecture Owner,최신 exact SHA; 기존 version,stale expectedVersion/다른 hash,동시/재시도 요청,409·기존 결과 보존·lost update 0,후행 요청 덮어씀,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000004,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000005,CPF-FR-000001,ARCH-MISSION,P0,ARCH,DUPLICATE,[ARCH-MISSION] 중복 요청,Architecture Owner,최신 exact SHA; 같은 operationId,동일/상이 payload,동시·순차 중복,"동일 replay, 다른 payload conflict",side effect 2회,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000005,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000006,CPF-FR-000001,ARCH-MISSION,P0,ARCH,TIMEOUT_PRE,[ARCH-MISSION] Side effect 전 Timeout,Architecture Owner,최신 exact SHA; dependency delay,connect/header timeout,timeout 주입,retryable failure·side effect 0,UNKNOWN/성공 오인,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000006,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000007,CPF-FR-000001,ARCH-MISSION,P0,ARCH,RESPONSE_LOSS,[ARCH-MISSION] Side effect 후 응답 유실,Architecture Owner,최신 exact SHA; Owner commit,commit 후 reset,응답 차단,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000007,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000008,CPF-FR-000001,ARCH-MISSION,P0,ARCH,PARTIAL,[ARCH-MISSION] 부분 실패,Architecture Owner,최신 exact SHA; 다중 대상/항목,일부 target failure,group 실행,개별 성공/실패/unknown 보존,전체 성공/실패로 축약,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000008,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000009,CPF-FR-000001,ARCH-MISSION,P0,ARCH,PROCESS_KILL,[ARCH-MISSION] Process Kill·Restart,Architecture Owner,최신 exact SHA; durable state,worker kill,claim/apply 후 종료·재기동,lease 회수·stale fencing·복구,고아 상태·중복,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000009,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
CPF-SC-000010,CPF-FR-000001,ARCH-MISSION,P0,ARCH,MULTI_INSTANCE,[ARCH-MISSION] 다중 Instance,Architecture Owner,최신 exact SHA; 2개 이상,공유 DB/queue,동시 처리·failover·rejoin,version/state 일치·중복 0,local state 의존,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P02,Architecture Ownership·Public API/SPI/Internal 경계,02-00000010,P02-ARCH-ARCH-MISSION,P01,CPF-GATE-02
