edu_id,manual,topic,source_or_search_root,inputs,normal_result,fault_injection,recovery,operations_check,customer_conversion,documentation_status,runtime_verification
EDU-ONL-01,01_개발자매뉴얼.md,Generator Dry Run과 충돌 검토,cpf-tools/generator,DomainName·SystemCode·Profile·DB Vendor,생성 경로·Starter Lock·충돌 목록 확인,기존 파일 충돌·지원하지 않는 조합,Dry Run 결과를 수정하고 적용 전 diff를 재검토,/configs,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-02,01_개발자매뉴얼.md,secure-api Profile 조립,cpf-starters/profiles/secure-api,Resource Server·Audit·Persistence 선택,선택 Starter만 Classpath·Health에 나타남,선택하지 않은 Provider Bean 유입,Resolved Lock과 dependencyInsight로 원인을 제거,/openApiOperations,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-03,01_개발자매뉴얼.md,조건 검색과 Paging,cpf-reference 온라인 EDU,검색 Field·Page·Size·Sort,허용 Sort와 Data Scope가 적용된 Page 응답,허용되지 않은 Sort·과대 Page,400으로 차단하고 최대 Page Size를 유지,/transactions,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-04,01_개발자매뉴얼.md,상세 조회와 Masking,cpf-reference 온라인 EDU,Business ID·Actor·Data Scope,권한별 Masking 결과와 조회 Audit,타 조직 ID·원문 민감값 조회,"403 또는 Masked 응답, Audit로 시도 확인",/auditLogs,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-05,01_개발자매뉴얼.md,Versioned 상태 변경,cpf-reference 온라인 EDU,expectedVersion·reason·command body,상태·Version·History·Audit가 한 Transaction으로 변경,오래된 Version,409와 현재 Version 반환 후 사용자가 재판단,/transactionGroups,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-06,01_개발자매뉴얼.md,Idempotency 동일 요청 재호출,cpf-reference reliability EDU,Idempotency-Key·Request Hash,원본 결과를 반환하고 부작용 1회,응답 유실 뒤 같은 요청 재호출,"원본 Operation 결과 조회, 새 Row 생성 금지",/reliability,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-07,01_개발자매뉴얼.md,Idempotency Key Payload 충돌,cpf-reference reliability EDU,같은 Key·다른 Payload,409 또는 typed conflict,Key 재사용으로 다른 업무 실행 시도,원본 Hash를 유지하고 새 Key 발급,/incidents,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-08,01_개발자매뉴얼.md,Optimistic Lock 동시 수정,cpf-reference concurrency EDU,두 사용자의 동일 Version,한 요청 성공·다른 요청 409,Last-write-wins로 덮어쓰기,최신 상태 재조회와 사유 재입력,/transactions,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-09,01_개발자매뉴얼.md,업무 Transaction과 Audit,cpf-reference transaction EDU,Actor·Reason·Before/After,업무 Row·History·Audit Commit 시점 일치,Audit만 Commit 또는 업무만 Commit,Transaction Rollback 후 재시도 가능 상태 확인,/auditLogs,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
EDU-ONL-10,01_개발자매뉴얼.md,Outbox 원자 저장,cpf-reference messaging EDU,Event Type·Aggregate ID·Payload,업무 Commit과 Outbox Row 동시 저장,DB Commit 후 Process 종료,Publisher가 미발행 Row를 Claim해 발행,/reliability,업무 ID·상태·권한·SLA를 고객 값으로 변경; 공통 복구 계약 유지,완료,미검증
