finding_id,severity,개발GPT_상태,source_head,result_identity,positive_exit_code,negative_exit_code,regression_exit_code,evidence_paths,execution_command,미완료사유
QA-B3-001,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-001.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/tools/verify-cpf-transaction-id-standard.py --root .,
QA-B3-002,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-002.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/tools/verify-cpf-batch-unknown-reconciliation.py --root .,
QA-B3-003,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-003.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/generator/verification/verify-cpf-generator-lifecycle.py --root . --static-only,
QA-B3-004,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-004.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/nxt3/verify_adm_incident_canonical_db.py --root .,
QA-B3-005,P1,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-005.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/nxt3/verify_db_source_plan_derivation.py --root .,
QA-B3-006,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-006.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/tools/verify-cpf-requirement-projection-consistency.py --root .,
QA-B3-007,P0,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-007.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python -m pytest cpf-tools/testing/tools/tests/test_verify_cpf_development_evidence_integrity.py -q -p no:cacheprovider,
QA-B3-008,P1,미완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,,,,cpf-docs/work/evidence/current/qa-b3/QA-B3-008.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/tools/cpf-source-state.py --root . --scope source,Overlay는 아직 commit되지 않았다. 현재 실행 바이트는 Git-independent Content SHA로 식별하며 exact Git SHA는 사용자 적용·commit 이후 재검수한다.
QA-B3-009,P1,완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,0,0,0,cpf-docs/work/evidence/current/qa-b3/QA-B3-009.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,python cpf-tools/verification/nxt3/verify_nxt3_repository_garbage.py --root .,
QA-B3-010,P0,미완료,d4f63d8497ed00157f419da241ee5fb6aac74e66,CONTENT_SHA1_d4f63d8497ed00157f419da241ee5fb6aac74e66;CONTENT_SHA256_8ea7708512346e063c678c82b10bde4b9eb7f6ef5f161606efc87e0f3ff50bfd,,,,cpf-docs/work/evidence/current/qa-b3/QA-B3-010.txt;cpf-docs/work/evidence/current/developer-rework/CURRENT_REGRESSION_SUMMARY.txt,"pwsh -NoProfile -ExecutionPolicy Bypass -File .\cpf-tools\verification\tools\run-cpf-local-full-validation.ps1 -ResourceProfile local -OutputRoot ""$HOME\Downloads"" -FullLocal",Java25 + PowerShell7 + Docker DB3/Redis/Valkey/Kafka + 2-worker Process Kill + Browser + Deployment/Performance는 Assistant 환경에서 실행할 수 없어 다음 Windows FullLocal 필수 대상이다.
