exact_id,requirement_id,finding_id,source_path,source_symbol,consumer_path,test_path,runtime_gate,development_status,verification_status,severity,evidence_id,evidence_path,evidence_sha256,basis_sha,qa_comment
EDU-ADM-01,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm01Handler.java,EduAdm01Handler,architectureDecision=MERGE_EDU,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-01,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,MERGE_EDU; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-02,EDU-ADM-17,QA-B-FINAL-NEW-001,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm02Handler.java,EduAdm02Handler,architectureDecision=EXTENSION_SAMPLE,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P0,EDU-ADM-02,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,EXTENSION_SAMPLE; current handler directly opened. Executable handler role drift CPF_REFERENCE_PLATFORM_OPERATOR != CPF_ADM_OPERATOR.
EDU-ADM-03,EDU-ADM-17,QA-B-FINAL-NEW-001,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm03Handler.java,EduAdm03Handler,architectureDecision=EXTENSION_SAMPLE,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P0,EDU-ADM-03,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,EXTENSION_SAMPLE; current handler directly opened. Executable handler role drift CPF_REFERENCE_PLATFORM_OPERATOR != CPF_ADM_OPERATOR.
EDU-ADM-04,EDU-ADM-17,QA-B-FINAL-NEW-001,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm04Handler.java,EduAdm04Handler,architectureDecision=EXTENSION_SAMPLE,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P0,EDU-ADM-04,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,EXTENSION_SAMPLE; current handler directly opened. Executable handler role drift CPF_REFERENCE_PLATFORM_OPERATOR != CPF_ADM_OPERATOR.
EDU-ADM-05,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm05Handler.java,EduAdm05Handler,architectureDecision=MERGE_EDU,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-05,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,MERGE_EDU; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-06,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm06Handler.java,EduAdm06Handler,architectureDecision=MERGE_EDU,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-06,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,MERGE_EDU; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-07,EDU-ADM-17,QA-B-FINAL-NEW-001,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm07Handler.java,EduAdm07Handler,architectureDecision=EXTENSION_SAMPLE,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P0,EDU-ADM-07,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,EXTENSION_SAMPLE; current handler directly opened. Executable handler role drift CPF_REFERENCE_PLATFORM_OPERATOR != CPF_ADM_OPERATOR.
EDU-ADM-08,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm08Handler.java,EduAdm08Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-08,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-09,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm09Handler.java,EduAdm09Handler,architectureDecision=MERGE_EDU,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-09,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,MERGE_EDU; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-10,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm10Handler.java,EduAdm10Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-10,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-11,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm11Handler.java,EduAdm11Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-11,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-12,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm12Handler.java,EduAdm12Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-12,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-13,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm13Handler.java,EduAdm13Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-13,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-14,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm14Handler.java,EduAdm14Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-14,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-15,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm15Handler.java,EduAdm15Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-15,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-16,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm16Handler.java,EduAdm16Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-16,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
EDU-ADM-17,EDU-ADM-17,QA-B-FINAL-NEW-002,cpf-reference/src/main/java/com/cpf/reference/optional/operations/**/EduAdm17Handler.java,EduAdm17Handler,architectureDecision=PRODUCT_ADM,QA37 --compile parity,QA37 --compile,재개발 요청,실패,P1,EDU-ADM-17,EDU_ADM_17_AUDIT.csv,,3aa1dd12f8a5938d33feb6ed598b3dd2442bf2e2,PRODUCT_ADM; current handler directly opened. Non-executable Product/Merge concrete handler still physically remains.
